id,title,type,genres,averageRating,numVotes,releaseYear
tt14152756,Seaspiracy,movie,"Adventure, Documentary",8.1,34553,2021
tt0106332,"Farewell My Concubine",movie,"Drama, Music, Romance",8.1,34081,1993
tt1492179,"Strike Back",tvSeries,"Action, Drama, Thriller",8.1,33953,2010
tt6877772,"American Vandal",tvSeries,"Comedy, Crime, Drama",8.1,33593,2017
tt0830361,"The Lost Room",tvMiniSeries,"Action, Fantasy, Mystery",8.1,33518,2006
tt0053946,"Inherit the Wind",movie,"Biography, Drama, History",8.1,33410,1960
tt0097223,"Time of the Gypsies",movie,"Comedy, Crime, Drama",8.1,33094,1988
tt9851854,Major,movie,"Action, Biography, Drama",8.1,32903,2022
tt4998350,"The Deuce",tvSeries,"Crime, Drama, Mystery",8.1,32661,2017
tt21344706,"The Glory",tvSeries,"Drama, Mystery, Thriller",8.1,32258,2022
tt4635372,Masaan,movie,Drama,8.1,32150,2015
tt0914387,Damages,tvSeries,"Crime, Drama, Mystery",8.1,31959,2007
tt0065234,Z,movie,"Crime, Drama, Thriller",8.1,31931,1969
tt0147746,"Batman Beyond",tvSeries,"Action, Adventure, Animation",8.1,31188,1999
tt3801314,Kaththi,movie,"Action, Drama",8.1,30978,2014
tt9679542,"Dr. Stone",tvSeries,"Action, Adventure, Animation",8.1,30677,2019
tt11639952,"Young Rock",tvSeries,"Biography, Comedy",8.1,30483,2021
tt12920838,"The Frog",tvSeries,"Crime, Drama, Mystery",8.1,30263,2020
tt0318997,"Angels in America",tvMiniSeries,"Drama, Fantasy, Romance",8.1,30234,2003
tt8332438,ZeroZeroZero,tvMiniSeries,"Crime, Drama, Thriller",8.1,30176,2019
tt12682218,"Scenes from a Marriage",tvMiniSeries,Drama,8.1,30112,2021
tt0244316,"Yi Yi",movie,"Drama, Romance",8.1,29371,2000
tt3228420,"You're the Worst",tvSeries,"Comedy, Drama, Romance",8.1,28687,2014
tt0263438,"Everything's Gonna Be Great",movie,"Comedy, Drama, Thriller",8.1,28263,1998
tt0091288,"Jean de Florette",movie,"Comedy, Drama",8.1,27945,1986
tt14819828,"Business Proposal",tvSeries,"Comedy, Drama, Romance",8.1,27825,2022
tt0118298,Daria,tvSeries,"Animation, Comedy, Drama",8.1,27749,1997
tt8760684,"Apollo 11",movie,"Documentary, History",8.1,27582,2019
tt0200087,Sarfarosh,movie,"Action, Crime, Drama",8.1,27481,1999
tt3910804,"War & Peace",tvMiniSeries,"Drama, History, Romance",8.1,27329,2016
tt3302820,"Cowspiracy: The Sustainability Secret",movie,Documentary,8.1,26822,2014
tt4524056,"Vis a vis",tvSeries,"Drama, Thriller",8.1,26789,2015
tt0064040,"Army of Shadows",movie,"Drama, War",8.1,26766,1969
tt11204260,"I May Destroy You",tvSeries,Drama,8.1,26711,2020
tt0095467,"A Short Film About Love",movie,"Drama, Romance",8.1,26647,1988
tt0055601,Viridiana,movie,Drama,8.1,26530,1961
tt0046478,Ugetsu,movie,"Drama, Fantasy, War",8.1,26421,1953
tt3502172,"Mozart in the Jungle",tvSeries,"Comedy, Drama, Music",8.1,26173,2014
tt0044008,"A Christmas Carol",movie,"Drama, Family, Fantasy",8.1,26000,1951
tt0428870,"A Moment to Remember",movie,"Drama, Romance",8.1,25963,2004
tt0351817,"The Twilight Samurai",movie,"Drama, Romance",8.1,25928,2002
tt16867040,"Cunk on Earth",tvMiniSeries,Comedy,8.1,25535,2022
tt0317910,"The Fog of War",movie,"Biography, Documentary, History",8.1,25323,2003
tt0104561,"Jo Jeeta Wohi Sikandar",movie,"Comedy, Drama, Romance",8.1,24596,1992
tt2659414,"Miracle in Cell No. 7",movie,"Comedy, Drama",8.1,24536,2013
tt0425118,"I Know This Much Is True",tvMiniSeries,Drama,8.1,24328,2020
tt0102015,"Hearts of Darkness: A Filmmaker's Apocalypse",movie,Documentary,8.1,23946,1991
tt2543328,"TURN: Washington's Spies",tvSeries,"Drama, History, War",8.1,23865,2014
tt0460690,"The Unit",tvSeries,"Action, Drama, Thriller",8.1,23452,2006
tt0883772,"Man vs. Wild",tvSeries,"Adventure, Reality-TV",8.1,23421,2006
tt0014429,"Safety Last!",movie,"Action, Comedy, Thriller",8.1,23414,1923
tt0425333,Pardon,movie,"Comedy, Drama",8.1,23393,2005
tt2379308,Psycho-Pass,tvSeries,"Action, Animation, Crime",8.1,23229,2012
tt5024912,Insecure,tvSeries,"Comedy, Drama, Romance",8.1,23012,2016
tt2183641,"Ripper Street",tvSeries,"Crime, Drama, Mystery",8.1,22887,2012
tt10405370,"Rogue Heroes",tvSeries,"Action, Drama, Thriller",8.1,22654,2022
tt0421384,"The Valley of the Wolves",tvSeries,"Action, Crime, Drama",8.1,22231,2003
tt5768632,"Love Doesn't Understand Words",tvSeries,"Comedy, Romance",8.1,22188,2016
tt8080122,"Godfather of Harlem",tvSeries,"Crime, Drama",8.1,22128,2019
tt7286916,"The Dawn Wall",movie,"Biography, Documentary, Sport",8.1,21487,2017
tt6051216,Insider,tvSeries,"Action, Crime, Drama",8.1,21452,2016
tt0056241,"The Miracle Worker",movie,"Biography, Drama",8.1,20907,1962
tt0077838,"The Last Waltz",movie,"Biography, Documentary, Music",8.1,20605,1978
tt0128332,Innocence,movie,Drama,8.1,20469,1997
tt0279077,FLCL,tvMiniSeries,"Action, Animation, Comedy",8.1,20238,2000
tt9095260,"Criminal Justice",tvSeries,"Crime, Drama, Mystery",8.1,20179,2019
tt7745956,"She-Ra and the Princesses of Power",tvSeries,"Action, Adventure, Animation",8.1,19987,2018
tt0093342,"Where Is the Friend's House?",movie,"Drama, Family",8.1,19715,1987
tt7157248,"The New Pope",tvMiniSeries,Drama,8.1,18927,2020
tt1781069,"Zeitgeist: Moving Forward",movie,Documentary,8.1,18792,2011
tt0066580,Woodstock,movie,"Documentary, History, Music",8.1,18713,1970
tt5339440,"One Day at a Time",tvSeries,"Comedy, Drama",8.1,18709,2017
tt8144834,"Section 375",movie,"Crime, Drama, Mystery",8.1,18661,2019
tt1833285,Boss,tvSeries,"Crime, Drama",8.1,18482,2011
tt0191043,"The Color of Paradise",movie,"Drama, Family",8.1,18451,1999
tt0500092,"Serial Experiments Lain",tvMiniSeries,"Animation, Drama, Horror",8.1,18365,1998
tt1366312,Emma,tvMiniSeries,"Comedy, Drama, Romance",8.1,18312,2009
tt10314462,"Zoey's Extraordinary Playlist",tvSeries,"Comedy, Drama, Musical",8.1,18219,2020
tt0115378,"Superman: The Animated Series",tvSeries,"Action, Adventure, Animation",8.1,18185,1996
tt0453729,Iqbal,movie,"Drama, Sport",8.1,17874,2005
tt0041452,"The Heiress",movie,"Drama, Romance",8.1,17692,1949
tt0319736,"The Legend of Bhagat Singh",movie,"Action, Biography, Drama",8.1,17521,2002
tt9054364,"That Time I Got Reincarnated as a Slime",tvSeries,"Action, Adventure, Animation",8.1,17141,2018
tt11228748,"The King: Eternal Monarch",tvSeries,"Fantasy, Mystery, Romance",8.1,17063,2020
tt0016847,Faust,movie,"Drama, Fantasy, Horror",8.1,17016,1926
tt3305096,Galavant,tvSeries,"Adventure, Comedy, Fantasy",8.1,16821,2015
tt11375428,Hridayam,movie,"Drama, Musical, Romance",8.1,16774,2022
tt0080274,Shogun,tvMiniSeries,"Adventure, Drama, History",8.1,16547,1980
tt1913273,"Anohana: The Flower We Saw That Day",tvMiniSeries,"Adventure, Animation, Drama",8.1,16440,2011
tt0076085,"A Special Day",movie,Drama,8.1,16437,1977
tt19853258,"Still: A Michael J. Fox Movie",movie,"Biography, Documentary",8.1,16125,2023
tt1515193,"The Big C",tvSeries,"Comedy, Drama",8.1,15989,2010
tt13911284,"Hell's Paradise: Jigokuraku",tvSeries,"Action, Adventure, Animation",8.1,15893,2023
tt0063951,"Sesame Street",tvSeries,"Adventure, Animation, Family",8.1,15808,1969
tt4432480,RangiTaranga,movie,"Mystery, Thriller",8.1,15423,2015
tt0116630,Indian,movie,"Action, Drama, Thriller",8.1,15126,1996
tt26737616,Pluto,tvMiniSeries,"Action, Animation, Drama",8.1,14939,2023
tt22373148,"Karm Yuddh",tvSeries,Drama,8.1,14874,2022
tt26315487,Bloodhounds,tvSeries,"Action, Crime, Drama",8.1,14864,2023
tt8324422,PEN15,tvSeries,Comedy,8.1,14661,2019
tt14479078,Candy,tvSeries,Thriller,8.1,14622,2021
tt10220588,"Hotel Del Luna",tvSeries,"Action, Comedy, Drama",8.1,14540,2019
tt0805661,"The Black Donnellys",tvSeries,"Crime, Drama",8.1,14436,2007
tt11822998,"The Trials of Gabriel Fernandez",tvMiniSeries,"Crime, Documentary",8.1,14170,2020
tt0105271,Roja,movie,"Drama, Romance, Thriller",8.1,13978,1992
tt0112553,Bombay,movie,"Drama, Romance",8.1,13904,1995
tt10706602,Collective,movie,"Crime, Documentary",8.1,13637,2019
tt3556920,"Wolf Hall",tvMiniSeries,"Biography, Drama, History",8.1,13521,2015
tt5766194,"Legend of the Blue Sea",tvSeries,"Comedy, Drama, Fantasy",8.1,13462,2016
tt1634013,"Montevideo: Taste of a Dream",movie,"Adventure, Comedy, Drama",8.1,13154,2010
tt13304700,Snowdrop,tvSeries,"Crime, Drama, Romance",8.1,13097,2021
tt22297578,Cat,tvSeries,"Crime, Drama, Thriller",8.1,13079,2022
tt4731072,"Food Wars: Shokugeki no Soma",tvSeries,"Animation, Comedy, Drama",8.1,12995,2015
tt1113829,"George Harrison: Living in the Material World",movie,"Biography, Documentary, Music",8.1,12783,2011
tt1086191,Outnumbered,tvSeries,"Comedy, Drama",8.1,12500,2007
tt3455224,Virunga,movie,"Documentary, War",8.1,12371,2014
tt8523042,Vagabond,tvSeries,"Action, Mystery, Thriller",8.1,12325,2019
tt11147852,Dorohedoro,tvSeries,"Action, Animation, Comedy",8.1,12242,2020
tt0330243,"Day of the Wacko",movie,"Comedy, Drama, Romance",8.1,12169,2002
tt0088583,"North & South: Book 1, North & South",tvMiniSeries,"Drama, History, Romance",8.1,12153,1985
tt23037654,"Khakee: The Bihar Chapter",tvSeries,"Action, Crime, Drama",8.1,12077,2022
tt16227240,"The Great Weddings of Munnes",tvSeries,"Comedy, Drama",8.1,12052,2022
tt12759100,"Somebody Somewhere",tvSeries,"Comedy, Drama",8.1,11994,2022
tt18228732,"Colin from Accounts",tvSeries,"Comedy, Drama, Romance",8.1,11859,2022
tt1008108,"Ashes to Ashes",tvSeries,"Crime, Drama, Fantasy",8.1,11410,2008
tt0036506,"Day of Wrath",movie,"Drama, History",8.1,11319,1943
tt16447750,Maestro,tvMiniSeries,"Crime, Drama, Mystery",8.1,10991,2022
tt6078096,"High Maintenance",tvSeries,"Comedy, Drama",8.1,10839,2016
tt4343334,"For My Son",tvSeries,"Action, Adventure, Comedy",8.1,10390,2015
tt7889220,"Dirty Money",tvSeries,"Crime, Documentary",8.1,10338,2018
tt1973692,Rita,tvSeries,"Comedy, Drama",8.1,10312,2012
tt8026448,"Tacoma FD",tvSeries,Comedy,8.1,10250,2019
tt11761194,"Power Book IV: Force",tvSeries,"Crime, Drama",8.1,10192,2022
tt21916016,Tanaav,tvSeries,"Action, Crime, Drama",8.1,10169,2022
tt13299890,"The Great Indian Kitchen",movie,"Comedy, Drama",8.1,10144,2021
tt6824234,"Fight for My Way",tvSeries,"Comedy, Romance",8.1,10111,2017
tt2582590,Vicious,tvSeries,Comedy,8.1,10098,2013
tt0848228,"The Avengers",movie,"Action, Sci-Fi",8,1481030,2012
tt2015381,"Guardians of the Galaxy",movie,"Action, Adventure, Comedy",8,1293112,2014
tt1431045,Deadpool,movie,"Action, Comedy",8,1173786,2016
tt3659388,"The Martian",movie,"Adventure, Drama, Sci-Fi",8,945749,2015
tt1160419,"Dune: Part One",movie,"Action, Adventure, Drama",8,909404,2021
tt1663202,"The Revenant",movie,"Action, Adventure, Drama",8,890838,2015
tt1010048,"Slumdog Millionaire",movie,"Crime, Drama, Romance",8,885493,2008
tt0246578,"Donnie Darko",movie,"Drama, Mystery, Sci-Fi",8,864816,2001
tt0947798,"Black Swan",movie,"Drama, Thriller",8,840370,2010
tt2084970,"The Imitation Game",movie,"Biography, Drama, Thriller",8,837769,2014
tt0317705,"The Incredibles",movie,"Action, Adventure, Animation",8,829845,2004
tt0378194,"Kill Bill: Vol. 2",movie,"Action, Crime, Thriller",8,821367,2004
tt0401792,"Sin City",movie,"Crime, Thriller",8,799928,2005
tt1504320,"The King's Speech",movie,"Biography, Drama, History",8,714198,2010
tt0381061,"Casino Royale",movie,"Action, Adventure, Thriller",8,704930,2006
tt0107048,"Groundhog Day",movie,"Comedy, Drama, Fantasy",8,697951,1993
tt3783958,"La La Land",movie,"Comedy, Drama, Music",8,693810,2016
tt1856101,"Blade Runner 2049",movie,"Action, Drama, Mystery",8,687520,2017
tt1798709,Her,movie,"Drama, Romance, Sci-Fi",8,685139,2013
tt0440963,"The Bourne Ultimatum",movie,"Action, Mystery, Thriller",8,664678,2007
tt0114746,"12 Monkeys",movie,"Mystery, Sci-Fi, Thriller",8,654942,1995
tt0450259,"Blood Diamond",movie,"Adventure, Drama, Thriller",8,595813,2006
tt5180504,"The Witcher",tvSeries,"Action, Adventure, Drama",8,582939,2019
tt0454921,"The Pursuit of Happyness",movie,"Biography, Drama",8,574448,2006
tt10919420,"Squid Game",tvSeries,"Action, Drama, Mystery",8,572785,2021
tt2948356,Zootopia,movie,"Action, Adventure, Animation",8,561859,2016
tt0095953,"Rain Man",movie,Drama,8,554650,1988
tt0101414,"Beauty and the Beast",movie,"Animation, Family, Fantasy",8,485618,1991
tt0103639,Aladdin,movie,"Adventure, Animation, Comedy",8,478072,1992
tt0319061,"Big Fish",movie,"Adventure, Drama, Fantasy",8,463859,2003
tt0093779,"The Princess Bride",movie,"Adventure, Comedy, Family",8,457862,1987
tt0079470,"Monty Python's Life of Brian",movie,Comedy,8,425033,1979
tt2948372,Soul,movie,"Adventure, Animation, Comedy",8,393230,2020
tt4052886,Lucifer,tvSeries,"Crime, Drama, Fantasy",8,365171,2016
tt1844624,"American Horror Story",tvSeries,"Drama, Horror, Sci-Fi",8,349850,2011
tt0105323,"Scent of a Woman",movie,Drama,8,338256,1992
tt0175880,Magnolia,movie,Drama,8,332934,1999
tt2372162,"Orange Is the New Black",tvSeries,"Comedy, Crime, Drama",8,324349,2013
tt0099348,"Dances with Wolves",movie,"Adventure, Drama, Western",8,296162,1990
tt0061722,"The Graduate",movie,"Comedy, Drama, Romance",8,292371,1967
tt0075686,"Annie Hall",movie,"Comedy, Romance",8,281035,1977
tt0072890,"Dog Day Afternoon",movie,"Biography, Crime, Drama",8,277350,1975
tt0245712,"Amores Perros",movie,"Drama, Thriller",8,256341,2000
tt3741834,Lion,movie,"Biography, Drama",8,254947,2016
tt0063522,"Rosemary's Baby",movie,"Drama, Horror",8,242247,1968
tt0083987,Gandhi,movie,"Biography, Drama, History",8,241784,1982
tt1220719,"Ip Man",movie,"Action, Biography, Drama",8,235830,2008
tt0064115,"Butch Cassidy and the Sundance Kid",movie,"Biography, Crime, Drama",8,229150,1969
tt6257970,"The End of the F***ing World",tvSeries,"Adventure, Comedy, Crime",8,227457,2017
tt9288030,Reacher,tvSeries,"Action, Crime, Drama",8,227412,2022
tt13406094,"The White Lotus",tvSeries,"Comedy, Drama",8,221915,2021
tt0094625,Akira,movie,"Action, Animation, Drama",8,210128,1988
tt0063442,"Planet of the Apes",movie,"Adventure, Sci-Fi",8,201372,1968
tt0352248,"Cinderella Man",movie,"Biography, Drama, Romance",8,200916,2005
tt4857264,"The Invisible Guest",movie,"Crime, Drama, Mystery",8,196891,2016
tt0092067,"Castle in the Sky",movie,"Adventure, Animation, Family",8,186587,1986
tt0087544,"Nausicaä of the Valley of the Wind",movie,"Adventure, Animation, Sci-Fi",8,186496,1984
tt5057054,"Tom Clancy's Jack Ryan",tvSeries,"Action, Drama, Thriller",8,179736,2018
tt0102138,JFK,movie,"Drama, History, Thriller",8,173034,1991
tt0072431,"Young Frankenstein",movie,Comedy,8,171911,1974
tt10366460,CODA,movie,"Comedy, Drama, Music",8,170868,2021
tt0276919,Dogville,movie,"Crime, Drama",8,161094,2003
tt7493974,Bodyguard,tvSeries,"Crime, Drama, Thriller",8,153556,2018
tt0046250,"Roman Holiday",movie,"Comedy, Drama, Romance",8,149870,1953
tt0310793,"Bowling for Columbine",movie,"Crime, Documentary, Drama",8,149688,2002
tt0079944,Stalker,movie,"Drama, Sci-Fi",8,147660,1979
tt14403178,Beef,tvSeries,"Comedy, Drama",8,143577,2023
tt13210838,"The Gentlemen",tvSeries,"Action, Comedy, Crime",8,142437,2024
tt2631186,"Baahubali: The Beginning",movie,"Action, Drama",8,140670,2015
tt0070511,Papillon,movie,"Biography, Crime, Drama",8,140210,1973
tt0060827,Persona,movie,"Drama, Thriller",8,133285,1966
tt0338564,"Infernal Affairs",movie,"Action, Crime, Drama",8,133146,2002
tt1235099,"Lie to Me",tvSeries,"Crime, Drama, Mystery",8,129785,2009
tt0056801,8½,movie,Drama,8,127012,1963
tt2649356,"Sharp Objects",tvMiniSeries,"Crime, Drama, Mystery",8,124141,2018
tt6470478,"The Good Doctor",tvSeries,Drama,8,119216,2017
tt1869454,"Good Omens",tvSeries,"Comedy, Drama, Fantasy",8,115883,2019
tt0861739,"Elite Squad",movie,"Action, Crime, Drama",8,112401,2007
tt0052311,"Touch of Evil",movie,"Crime, Drama, Film-Noir",8,111152,1958
tt0401383,"The Diving Bell and the Butterfly",movie,"Biography, Drama",8,110999,2007
tt14164730,"Dexter: New Blood",tvMiniSeries,"Crime, Drama, Mystery",8,107868,2021
tt1399664,"The Night Manager",tvSeries,"Crime, Drama, Mystery",8,106532,2016
tt5691552,"The Orville",tvSeries,"Adventure, Comedy, Drama",8,102400,2017
tt0808417,Persepolis,movie,"Animation, Biography, Drama",8,101332,2007
tt0156887,"Perfect Blue",movie,"Animation, Crime, Drama",8,101313,1997
tt0048424,"The Night of the Hunter",movie,"Crime, Drama, Film-Noir",8,100392,1955
tt0117666,"Sling Blade",movie,Drama,8,100096,1996
tt0109424,"Chungking Express",movie,"Comedy, Crime, Drama",8,99449,1994
tt0166896,"The Straight Story",movie,"Biography, Drama",8,99435,1999
tt0154420,"The Celebration",movie,Drama,8,95367,1998
tt9815454,Unorthodox,tvMiniSeries,Drama,8,94232,2020
tt1555149,"Elite Squad 2: The Enemy Within",movie,"Action, Crime, Drama",8,87950,2010
tt0374546,"Spring, Summer, Fall, Winter... and Spring",movie,"Drama, Romance",8,87750,2003
tt0084503,"Pink Floyd: The Wall",movie,"Drama, Fantasy, Music",8,86595,1982
tt0369702,"The Sea Inside",movie,"Biography, Drama",8,86032,2004
tt7587890,"The Rookie",tvSeries,"Action, Crime, Drama",8,83573,2018
tt16358384,"Tulsa King",tvSeries,"Crime, Drama",8,81862,2022
tt0061184,"Who's Afraid of Virginia Woolf?",movie,Drama,8,81210,1966
tt2189461,"Marco Polo",tvSeries,"Action, Adventure, Drama",8,80209,2014
tt0810788,"Burn Notice",tvSeries,"Action, Crime, Drama",8,80119,2007
tt0053779,"La Dolce Vita",movie,"Comedy, Drama",8,79575,1960
tt0112870,"Dilwale Dulhania Le Jayenge",movie,"Drama, Romance",8,78546,1995
tt0386032,Sicko,movie,"Documentary, Drama",8,77123,2007
tt15677150,Shrinking,tvSeries,"Comedy, Drama",8,76049,2023
tt12411074,Paranormal,tvSeries,"Drama, Fantasy, Horror",8,74751,2020
tt0052561,"Anatomy of a Murder",movie,"Drama, Mystery",8,73210,1959
tt0010323,"The Cabinet of Dr. Caligari",movie,"Horror, Mystery, Thriller",8,71681,1920
tt0120731,"The Legend of 1900",movie,"Drama, Music, Romance",8,70141,1998
tt4169250,"M.S. Dhoni: The Untold Story",movie,"Biography, Drama, Sport",8,69961,2016
tt0053221,"Rio Bravo",movie,Western,8,69424,1959
tt0384116,G.O.R.A.,movie,"Adventure, Comedy, Sci-Fi",8,68055,2004
tt0047528,"La Strada",movie,Drama,8,67369,1954
tt2261391,"Chicago Fire",tvSeries,"Action, Drama",8,66731,2012
tt5651844,Travelers,tvSeries,"Drama, Mystery, Sci-Fi",8,66641,2016
tt11318602,"Don't F**k with Cats: Hunting an Internet Killer",tvMiniSeries,"Crime, Documentary, Mystery",8,64300,2019
tt1865505,"Song of the Sea",movie,"Adventure, Animation, Drama",8,64177,2014
tt0083399,Cheers,tvSeries,"Comedy, Drama",8,63543,1982
tt0056687,"What Ever Happened to Baby Jane?",movie,"Drama, Horror, Thriller",8,63449,1962
tt3612616,Mommy,movie,Drama,8,62910,2014
tt17491088,"The Diplomat",tvSeries,"Comedy, Drama, Thriller",8,62335,2023
tt0114787,Underground,movie,"Comedy, Drama, Fantasy",8,61933,1995
tt1185616,"Waltz with Bashir",movie,"Animation, Biography, Documentary",8,61034,2008
tt0062229,"Le Samouraï",movie,"Crime, Drama, Thriller",8,60190,1967
tt2377938,"Special 26",movie,"Crime, Drama, Thriller",8,59940,2013
tt3390572,Haider,movie,"Action, Crime, Drama",8,58576,2014
tt4044364,Citizenfour,movie,"Biography, Documentary",8,58523,2014
tt0060107,"Andrei Rublev",movie,"Biography, Drama, History",8,57887,1966
tt0118843,"Black Cat, White Cat",movie,"Comedy, Crime, Romance",8,56985,1998
tt0050613,"Throne of Blood",movie,Drama,8,56943,1957
tt2758880,"Winter Sleep",movie,Drama,8,56416,2014
tt2576852,"The Tale of The Princess Kaguya",movie,"Animation, Drama, Family",8,56034,2013
tt0109117,"Andaz Apna Apna",movie,"Action, Comedy, Romance",8,55857,1994
tt1069238,Departures,movie,Drama,8,55612,2008
tt0072562,"Saturday Night Live",tvSeries,"Comedy, Music",8,53717,1975
tt0067328,"The Last Picture Show",movie,"Drama, Romance",8,53388,1971
tt5770786,GLOW,tvSeries,"Comedy, Drama, Sport",8,51563,2017
tt7817340,"New Amsterdam",tvSeries,Drama,8,51425,2018
tt0293715,"My Sassy Girl",movie,"Comedy, Drama, Romance",8,51075,2001
tt0456144,"Lage Raho Munna Bhai",movie,"Comedy, Drama, Romance",8,51059,2006
tt5571734,Pink,movie,"Crime, Drama, Thriller",8,49102,2016
tt0067093,"Fiddler on the Roof",movie,"Drama, Family, Musical",8,48643,1971
tt0117589,"Secrets & Lies",movie,"Comedy, Drama",8,48223,1996
tt2375559,"1: Nenokkadine",movie,"Action, Thriller",8,46810,2014
tt0037558,"Brief Encounter",movie,"Drama, Romance",8,45283,1945
tt0140888,"Central Station",movie,Drama,8,43580,1998
tt7661390,"Gangs of London",tvSeries,"Action, Crime, Drama",8,42756,2020
tt4326894,"F Is for Family",tvSeries,"Animation, Comedy, Drama",8,42007,2015
tt0056443,Sanjuro,movie,"Action, Drama, Thriller",8,41856,1962
tt2712740,"The Goldbergs",tvSeries,Comedy,8,41776,2013
tt0039689,"Out of the Past",movie,"Crime, Drama, Film-Noir",8,41728,1947
tt0084988,Blackadder,tvSeries,Comedy,8,41694,1982
tt5011816,"Sneaky Pete",tvSeries,"Comedy, Crime, Drama",8,41535,2015
tt4257858,"Going Clear: Scientology & the Prison of Belief",movie,Documentary,8,41425,2015
tt0386064,"Tae Guk Gi: The Brotherhood of War",movie,"Action, Drama, War",8,41384,2004
tt0056111,"Ivan's Childhood",movie,"Drama, War",8,40732,1962
tt0041546,"Kind Hearts and Coronets",movie,"Comedy, Crime",8,40207,1949
